"CASE","SERIAL","REF","QUESTNNR","MODE","STARTED","CO02","CO03","DE02","DE02x01","DE03","DE03x01","DE08","DE09","DE09x01","DE10","TIME001","TIME002","TIME003","TIME005","TIME007","TIME009","TIME_SUM","MAILSENT","LASTDATA","STATUS","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","MISSING","MISSREL","TIME_RSI","avatar","slot","note","adjectif"
282,NA,NA,"Pre-Manip","interview",2026-02-04 11:37:43,1,1,1,"PRMA",1,"24",2,1,"Etudiant",1,2,3,26,8,586,31,656,NA,2026-02-04 11:48:39,"complete",1,0,9,9,0,0,1.83,"F_AVG_W_D.mp4",6,26,"thin"
282,NA,NA,"Pre-Manip","interview",2026-02-04 11:37:43,1,1,1,"PRMA",1,"24",2,1,"Etudiant",1,2,3,26,8,586,31,656,NA,2026-02-04 11:48:39,"complete",1,0,9,9,0,0,1.83,"F_AVG_W_D.mp4",6,16,"skinny"
284,NA,NA,"Pre-Manip","interview",2026-02-04 11:53:36,1,1,1,"AUBA",1,"25",2,1,"Etudiant",1,2,4,21,2,370,25,424,NA,2026-02-04 12:00:41,"complete",1,0,9,9,0,0,2.31,"M_AVG_W_D.mp4",6,14,"athletic"
284,NA,NA,"Pre-Manip","interview",2026-02-04 11:53:36,1,1,1,"AUBA",1,"25",2,1,"Etudiant",1,2,4,21,2,370,25,424,NA,2026-02-04 12:00:41,"complete",1,0,9,9,0,0,2.31,"M_AVG_W_D.mp4",6,97,"average"
284,NA,NA,"Pre-Manip","interview",2026-02-04 11:53:36,1,1,1,"AUBA",1,"25",2,1,"Etudiant",1,2,4,21,2,370,25,424,NA,2026-02-04 12:00:41,"complete",1,0,9,9,0,0,2.31,"M_AVG_W_D.mp4",6,6,"overweight"
284,NA,NA,"Pre-Manip","interview",2026-02-04 11:53:36,1,1,1,"AUBA",1,"25",2,1,"Etudiant",1,2,4,21,2,370,25,424,NA,2026-02-04 12:00:41,"complete",1,0,9,9,0,0,2.31,"M_AVG_W_D.mp4",6,1,"obese"
284,NA,NA,"Pre-Manip","interview",2026-02-04 11:53:36,1,1,1,"AUBA",1,"25",2,1,"Etudiant",1,2,4,21,2,370,25,424,NA,2026-02-04 12:00:41,"complete",1,0,9,9,0,0,2.31,"M_AVG_W_D.mp4",6,25,"thin"
284,NA,NA,"Pre-Manip","interview",2026-02-04 11:53:36,1,1,1,"AUBA",1,"25",2,1,"Etudiant",1,2,4,21,2,370,25,424,NA,2026-02-04 12:00:41,"complete",1,0,9,9,0,0,2.31,"M_AVG_W_D.mp4",6,11,"skinny"
285,NA,NA,"Pre-Manip","interview",2026-02-04 12:12:22,1,1,1,"PREV",1,"27",1,1,"Psychomotricienne",1,2,2,17,3,390,20,434,NA,2026-02-04 12:19:36,"complete",1,0,9,9,0,0,2.47,"M_OW_W_D.mp4",6,1,"athletic"
285,NA,NA,"Pre-Manip","interview",2026-02-04 12:12:22,1,1,1,"PREV",1,"27",1,1,"Psychomotricienne",1,2,2,17,3,390,20,434,NA,2026-02-04 12:19:36,"complete",1,0,9,9,0,0,2.47,"M_OW_W_D.mp4",6,26,"average"
285,NA,NA,"Pre-Manip","interview",2026-02-04 12:12:22,1,1,1,"PREV",1,"27",1,1,"Psychomotricienne",1,2,2,17,3,390,20,434,NA,2026-02-04 12:19:36,"complete",1,0,9,9,0,0,2.47,"M_OW_W_D.mp4",6,101,"overweight"
285,NA,NA,"Pre-Manip","interview",2026-02-04 12:12:22,1,1,1,"PREV",1,"27",1,1,"Psychomotricienne",1,2,2,17,3,390,20,434,NA,2026-02-04 12:19:36,"complete",1,0,9,9,0,0,2.47,"M_OW_W_D.mp4",6,67,"obese"
285,NA,NA,"Pre-Manip","interview",2026-02-04 12:12:22,1,1,1,"PREV",1,"27",1,1,"Psychomotricienne",1,2,2,17,3,390,20,434,NA,2026-02-04 12:19:36,"complete",1,0,9,9,0,0,2.47,"M_OW_W_D.mp4",6,15,"thin"
285,NA,NA,"Pre-Manip","interview",2026-02-04 12:12:22,1,1,1,"PREV",1,"27",1,1,"Psychomotricienne",1,2,2,17,3,390,20,434,NA,2026-02-04 12:19:36,"complete",1,0,9,9,0,0,2.47,"M_OW_W_D.mp4",6,10,"skinny"
286,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:36,1,1,1,"VIMO",1,"32",2,1,"Etudiant",1,5,12,35,7,305,29,393,NA,2026-02-04 12:26:09,"complete",1,0,9,9,0,0,1.35,"M_ATH_W_D.mp4",6,81,"athletic"
286,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:36,1,1,1,"VIMO",1,"32",2,1,"Etudiant",1,5,12,35,7,305,29,393,NA,2026-02-04 12:26:09,"complete",1,0,9,9,0,0,1.35,"M_ATH_W_D.mp4",6,21,"average"
286,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:36,1,1,1,"VIMO",1,"32",2,1,"Etudiant",1,5,12,35,7,305,29,393,NA,2026-02-04 12:26:09,"complete",1,0,9,9,0,0,1.35,"M_ATH_W_D.mp4",6,19,"overweight"
286,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:36,1,1,1,"VIMO",1,"32",2,1,"Etudiant",1,5,12,35,7,305,29,393,NA,2026-02-04 12:26:09,"complete",1,0,9,9,0,0,1.35,"M_ATH_W_D.mp4",6,1,"obese"
286,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:36,1,1,1,"VIMO",1,"32",2,1,"Etudiant",1,5,12,35,7,305,29,393,NA,2026-02-04 12:26:09,"complete",1,0,9,9,0,0,1.35,"M_ATH_W_D.mp4",6,39,"thin"
286,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:36,1,1,1,"VIMO",1,"32",2,1,"Etudiant",1,5,12,35,7,305,29,393,NA,2026-02-04 12:26:09,"complete",1,0,9,9,0,0,1.35,"M_ATH_W_D.mp4",6,1,"skinny"
287,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:56,1,1,1,"SALU",1,"24",2,1,"Etudiant",1,3,9,30,8,381,31,462,NA,2026-02-04 12:27:38,"complete",1,0,9,9,0,0,1.52,"M_OBESE_W_D.mp4",6,1,"athletic"
287,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:56,1,1,1,"SALU",1,"24",2,1,"Etudiant",1,3,9,30,8,381,31,462,NA,2026-02-04 12:27:38,"complete",1,0,9,9,0,0,1.52,"M_OBESE_W_D.mp4",6,1,"average"
287,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:56,1,1,1,"SALU",1,"24",2,1,"Etudiant",1,3,9,30,8,381,31,462,NA,2026-02-04 12:27:38,"complete",1,0,9,9,0,0,1.52,"M_OBESE_W_D.mp4",6,101,"overweight"
287,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:56,1,1,1,"SALU",1,"24",2,1,"Etudiant",1,3,9,30,8,381,31,462,NA,2026-02-04 12:27:38,"complete",1,0,9,9,0,0,1.52,"M_OBESE_W_D.mp4",6,101,"obese"
287,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:56,1,1,1,"SALU",1,"24",2,1,"Etudiant",1,3,9,30,8,381,31,462,NA,2026-02-04 12:27:38,"complete",1,0,9,9,0,0,1.52,"M_OBESE_W_D.mp4",6,1,"thin"
287,NA,NA,"Pre-Manip","interview",2026-02-04 12:19:56,1,1,1,"SALU",1,"24",2,1,"Etudiant",1,3,9,30,8,381,31,462,NA,2026-02-04 12:27:38,"complete",1,0,9,9,0,0,1.52,"M_OBESE_W_D.mp4",6,10,"skinny"
290,NA,NA,"Pre-Manip","interview",2026-02-04 16:13:58,1,1,1,"DUHU",1,"23",2,1,"étudiant",1,2,4,25,3,334,23,391,NA,2026-02-04 16:20:29,"complete",1,0,9,9,0,0,2.25,"F_ATH_W_D.mp4",6,54,"athletic"
290,NA,NA,"Pre-Manip","interview",2026-02-04 16:13:58,1,1,1,"DUHU",1,"23",2,1,"étudiant",1,2,4,25,3,334,23,391,NA,2026-02-04 16:20:29,"complete",1,0,9,9,0,0,2.25,"F_ATH_W_D.mp4",6,54,"average"
290,NA,NA,"Pre-Manip","interview",2026-02-04 16:13:58,1,1,1,"DUHU",1,"23",2,1,"étudiant",1,2,4,25,3,334,23,391,NA,2026-02-04 16:20:29,"complete",1,0,9,9,0,0,2.25,"F_ATH_W_D.mp4",6,1,"overweight"
290,NA,NA,"Pre-Manip","interview",2026-02-04 16:13:58,1,1,1,"DUHU",1,"23",2,1,"étudiant",1,2,4,25,3,334,23,391,NA,2026-02-04 16:20:29,"complete",1,0,9,9,0,0,2.25,"F_ATH_W_D.mp4",6,1,"obese"
290,NA,NA,"Pre-Manip","interview",2026-02-04 16:13:58,1,1,1,"DUHU",1,"23",2,1,"étudiant",1,2,4,25,3,334,23,391,NA,2026-02-04 16:20:29,"complete",1,0,9,9,0,0,2.25,"F_ATH_W_D.mp4",6,1,"thin"
290,NA,NA,"Pre-Manip","interview",2026-02-04 16:13:58,1,1,1,"DUHU",1,"23",2,1,"étudiant",1,2,4,25,3,334,23,391,NA,2026-02-04 16:20:29,"complete",1,0,9,9,0,0,2.25,"F_ATH_W_D.mp4",6,2,"skinny"
300,NA,NA,"Pre-Manip","interview",2026-02-09 11:45:02,1,1,1,"HANA",1,"25",1,1,"Étudiante en psychologie",1,44,26,49,5,614,34,736,NA,2026-02-09 11:57:54,"complete",1,0,9,9,0,0,0.86,"F_THIN_W_D.mp4",6,39,"athletic"
300,NA,NA,"Pre-Manip","interview",2026-02-09 11:45:02,1,1,1,"HANA",1,"25",1,1,"Étudiante en psychologie",1,44,26,49,5,614,34,736,NA,2026-02-09 11:57:54,"complete",1,0,9,9,0,0,0.86,"F_THIN_W_D.mp4",6,66,"average"
300,NA,NA,"Pre-Manip","interview",2026-02-09 11:45:02,1,1,1,"HANA",1,"25",1,1,"Étudiante en psychologie",1,44,26,49,5,614,34,736,NA,2026-02-09 11:57:54,"complete",1,0,9,9,0,0,0.86,"F_THIN_W_D.mp4",6,1,"overweight"
300,NA,NA,"Pre-Manip","interview",2026-02-09 11:45:02,1,1,1,"HANA",1,"25",1,1,"Étudiante en psychologie",1,44,26,49,5,614,34,736,NA,2026-02-09 11:57:54,"complete",1,0,9,9,0,0,0.86,"F_THIN_W_D.mp4",6,1,"obese"
300,NA,NA,"Pre-Manip","interview",2026-02-09 11:45:02,1,1,1,"HANA",1,"25",1,1,"Étudiante en psychologie",1,44,26,49,5,614,34,736,NA,2026-02-09 11:57:54,"complete",1,0,9,9,0,0,0.86,"F_THIN_W_D.mp4",6,77,"thin"
300,NA,NA,"Pre-Manip","interview",2026-02-09 11:45:02,1,1,1,"HANA",1,"25",1,1,"Étudiante en psychologie",1,44,26,49,5,614,34,736,NA,2026-02-09 11:57:54,"complete",1,0,9,9,0,0,0.86,"F_THIN_W_D.mp4",6,37,"skinny"
305,NA,NA,"Pre-Manip","interview",2026-02-09 12:23:13,1,1,1,"KOAY",1,"23",1,1,"Étudiant",1,10,2,28,4,533,45,622,NA,2026-02-09 12:33:35,"complete",1,0,9,9,0,0,1.53,"F_AVG_W_D.mp4",6,101,"athletic"
305,NA,NA,"Pre-Manip","interview",2026-02-09 12:23:13,1,1,1,"KOAY",1,"23",1,1,"Étudiant",1,10,2,28,4,533,45,622,NA,2026-02-09 12:33:35,"complete",1,0,9,9,0,0,1.53,"F_AVG_W_D.mp4",6,51,"average"
305,NA,NA,"Pre-Manip","interview",2026-02-09 12:23:13,1,1,1,"KOAY",1,"23",1,1,"Étudiant",1,10,2,28,4,533,45,622,NA,2026-02-09 12:33:35,"complete",1,0,9,9,0,0,1.53,"F_AVG_W_D.mp4",6,1,"overweight"
305,NA,NA,"Pre-Manip","interview",2026-02-09 12:23:13,1,1,1,"KOAY",1,"23",1,1,"Étudiant",1,10,2,28,4,533,45,622,NA,2026-02-09 12:33:35,"complete",1,0,9,9,0,0,1.53,"F_AVG_W_D.mp4",6,1,"obese"
305,NA,NA,"Pre-Manip","interview",2026-02-09 12:23:13,1,1,1,"KOAY",1,"23",1,1,"Étudiant",1,10,2,28,4,533,45,622,NA,2026-02-09 12:33:35,"complete",1,0,9,9,0,0,1.53,"F_AVG_W_D.mp4",6,79,"thin"
305,NA,NA,"Pre-Manip","interview",2026-02-09 12:23:13,1,1,1,"KOAY",1,"23",1,1,"Étudiant",1,10,2,28,4,533,45,622,NA,2026-02-09 12:33:35,"complete",1,0,9,9,0,0,1.53,"F_AVG_W_D.mp4",6,5,"skinny"
310,NA,NA,"Pre-Manip","interview",2026-02-09 13:11:09,1,1,1,"FIIN",1,"22",1,1,"Étudiante",1,21,8,55,11,481,36,612,NA,2026-02-09 13:21:21,"complete",1,0,9,9,0,0,0.92,"M_OBESE_W_D.mp4",6,1,"athletic"
310,NA,NA,"Pre-Manip","interview",2026-02-09 13:11:09,1,1,1,"FIIN",1,"22",1,1,"Étudiante",1,21,8,55,11,481,36,612,NA,2026-02-09 13:21:21,"complete",1,0,9,9,0,0,0.92,"M_OBESE_W_D.mp4",6,1,"average"
310,NA,NA,"Pre-Manip","interview",2026-02-09 13:11:09,1,1,1,"FIIN",1,"22",1,1,"Étudiante",1,21,8,55,11,481,36,612,NA,2026-02-09 13:21:21,"complete",1,0,9,9,0,0,0.92,"M_OBESE_W_D.mp4",6,101,"overweight"
310,NA,NA,"Pre-Manip","interview",2026-02-09 13:11:09,1,1,1,"FIIN",1,"22",1,1,"Étudiante",1,21,8,55,11,481,36,612,NA,2026-02-09 13:21:21,"complete",1,0,9,9,0,0,0.92,"M_OBESE_W_D.mp4",6,101,"obese"
310,NA,NA,"Pre-Manip","interview",2026-02-09 13:11:09,1,1,1,"FIIN",1,"22",1,1,"Étudiante",1,21,8,55,11,481,36,612,NA,2026-02-09 13:21:21,"complete",1,0,9,9,0,0,0.92,"M_OBESE_W_D.mp4",6,1,"thin"
310,NA,NA,"Pre-Manip","interview",2026-02-09 13:11:09,1,1,1,"FIIN",1,"22",1,1,"Étudiante",1,21,8,55,11,481,36,612,NA,2026-02-09 13:21:21,"complete",1,0,9,9,0,0,0.92,"M_OBESE_W_D.mp4",6,1,"skinny"
318,NA,NA,"Pre-Manip","interview",2026-02-09 14:47:23,1,1,1,"LECE",1,"26",2,1,"Triathlète",1,3,4,27,5,814,58,911,NA,2026-02-09 15:02:34,"complete",1,0,9,9,0,0,1.55,"M_AVG_W_D.mp4",6,8,"athletic"
318,NA,NA,"Pre-Manip","interview",2026-02-09 14:47:23,1,1,1,"LECE",1,"26",2,1,"Triathlète",1,3,4,27,5,814,58,911,NA,2026-02-09 15:02:34,"complete",1,0,9,9,0,0,1.55,"M_AVG_W_D.mp4",6,69,"average"
318,NA,NA,"Pre-Manip","interview",2026-02-09 14:47:23,1,1,1,"LECE",1,"26",2,1,"Triathlète",1,3,4,27,5,814,58,911,NA,2026-02-09 15:02:34,"complete",1,0,9,9,0,0,1.55,"M_AVG_W_D.mp4",6,52,"overweight"
318,NA,NA,"Pre-Manip","interview",2026-02-09 14:47:23,1,1,1,"LECE",1,"26",2,1,"Triathlète",1,3,4,27,5,814,58,911,NA,2026-02-09 15:02:34,"complete",1,0,9,9,0,0,1.55,"M_AVG_W_D.mp4",6,31,"obese"
318,NA,NA,"Pre-Manip","interview",2026-02-09 14:47:23,1,1,1,"LECE",1,"26",2,1,"Triathlète",1,3,4,27,5,814,58,911,NA,2026-02-09 15:02:34,"complete",1,0,9,9,0,0,1.55,"M_AVG_W_D.mp4",6,1,"thin"
318,NA,NA,"Pre-Manip","interview",2026-02-09 14:47:23,1,1,1,"LECE",1,"26",2,1,"Triathlète",1,3,4,27,5,814,58,911,NA,2026-02-09 15:02:34,"complete",1,0,9,9,0,0,1.55,"M_AVG_W_D.mp4",6,1,"skinny"
320,NA,NA,"Pre-Manip","interview",2026-02-09 15:05:45,1,1,1,"viva",1,"50",1,1,"infirmière",1,6,13,23,5,373,37,457,NA,2026-02-09 15:13:22,"complete",1,0,9,9,0,0,1.28,"F_ATH_W_D.mp4",6,48,"athletic"
320,NA,NA,"Pre-Manip","interview",2026-02-09 15:05:45,1,1,1,"viva",1,"50",1,1,"infirmière",1,6,13,23,5,373,37,457,NA,2026-02-09 15:13:22,"complete",1,0,9,9,0,0,1.28,"F_ATH_W_D.mp4",6,53,"average"
320,NA,NA,"Pre-Manip","interview",2026-02-09 15:05:45,1,1,1,"viva",1,"50",1,1,"infirmière",1,6,13,23,5,373,37,457,NA,2026-02-09 15:13:22,"complete",1,0,9,9,0,0,1.28,"F_ATH_W_D.mp4",6,49,"overweight"
320,NA,NA,"Pre-Manip","interview",2026-02-09 15:05:45,1,1,1,"viva",1,"50",1,1,"infirmière",1,6,13,23,5,373,37,457,NA,2026-02-09 15:13:22,"complete",1,0,9,9,0,0,1.28,"F_ATH_W_D.mp4",6,3,"obese"
320,NA,NA,"Pre-Manip","interview",2026-02-09 15:05:45,1,1,1,"viva",1,"50",1,1,"infirmière",1,6,13,23,5,373,37,457,NA,2026-02-09 15:13:22,"complete",1,0,9,9,0,0,1.28,"F_ATH_W_D.mp4",6,17,"thin"
320,NA,NA,"Pre-Manip","interview",2026-02-09 15:05:45,1,1,1,"viva",1,"50",1,1,"infirmière",1,6,13,23,5,373,37,457,NA,2026-02-09 15:13:22,"complete",1,0,9,9,0,0,1.28,"F_ATH_W_D.mp4",6,37,"skinny"
330,NA,NA,"Pre-Manip","interview",2026-02-09 15:50:26,1,1,1,"LEAR",1,"20",3,1,"Étudiant",1,6,4,38,6,380,27,461,NA,2026-02-09 15:58:07,"complete",1,0,9,9,0,0,1.48,"F_OBESE_W_D.mp4",6,11,"athletic"
330,NA,NA,"Pre-Manip","interview",2026-02-09 15:50:26,1,1,1,"LEAR",1,"20",3,1,"Étudiant",1,6,4,38,6,380,27,461,NA,2026-02-09 15:58:07,"complete",1,0,9,9,0,0,1.48,"F_OBESE_W_D.mp4",6,8,"average"
330,NA,NA,"Pre-Manip","interview",2026-02-09 15:50:26,1,1,1,"LEAR",1,"20",3,1,"Étudiant",1,6,4,38,6,380,27,461,NA,2026-02-09 15:58:07,"complete",1,0,9,9,0,0,1.48,"F_OBESE_W_D.mp4",6,101,"overweight"
330,NA,NA,"Pre-Manip","interview",2026-02-09 15:50:26,1,1,1,"LEAR",1,"20",3,1,"Étudiant",1,6,4,38,6,380,27,461,NA,2026-02-09 15:58:07,"complete",1,0,9,9,0,0,1.48,"F_OBESE_W_D.mp4",6,85,"obese"
330,NA,NA,"Pre-Manip","interview",2026-02-09 15:50:26,1,1,1,"LEAR",1,"20",3,1,"Étudiant",1,6,4,38,6,380,27,461,NA,2026-02-09 15:58:07,"complete",1,0,9,9,0,0,1.48,"F_OBESE_W_D.mp4",6,1,"thin"
330,NA,NA,"Pre-Manip","interview",2026-02-09 15:50:26,1,1,1,"LEAR",1,"20",3,1,"Étudiant",1,6,4,38,6,380,27,461,NA,2026-02-09 15:58:07,"complete",1,0,9,9,0,0,1.48,"F_OBESE_W_D.mp4",6,1,"skinny"
342,NA,NA,"Pre-Manip","interview",2026-02-09 16:01:17,1,1,1,"copi",1,"50",2,1,"docteur en pharmacie",1,251,65,37,13,3317,42,603,NA,2026-02-09 17:03:22,"complete",1,0,9,9,0,0,0.49,"M_SKINNY_W_D.mp4",6,2,"athletic"
342,NA,NA,"Pre-Manip","interview",2026-02-09 16:01:17,1,1,1,"copi",1,"50",2,1,"docteur en pharmacie",1,251,65,37,13,3317,42,603,NA,2026-02-09 17:03:22,"complete",1,0,9,9,0,0,0.49,"M_SKINNY_W_D.mp4",6,1,"average"
342,NA,NA,"Pre-Manip","interview",2026-02-09 16:01:17,1,1,1,"copi",1,"50",2,1,"docteur en pharmacie",1,251,65,37,13,3317,42,603,NA,2026-02-09 17:03:22,"complete",1,0,9,9,0,0,0.49,"M_SKINNY_W_D.mp4",6,1,"overweight"
342,NA,NA,"Pre-Manip","interview",2026-02-09 16:01:17,1,1,1,"copi",1,"50",2,1,"docteur en pharmacie",1,251,65,37,13,3317,42,603,NA,2026-02-09 17:03:22,"complete",1,0,9,9,0,0,0.49,"M_SKINNY_W_D.mp4",6,1,"obese"
342,NA,NA,"Pre-Manip","interview",2026-02-09 16:01:17,1,1,1,"copi",1,"50",2,1,"docteur en pharmacie",1,251,65,37,13,3317,42,603,NA,2026-02-09 17:03:22,"complete",1,0,9,9,0,0,0.49,"M_SKINNY_W_D.mp4",6,101,"thin"
342,NA,NA,"Pre-Manip","interview",2026-02-09 16:01:17,1,1,1,"copi",1,"50",2,1,"docteur en pharmacie",1,251,65,37,13,3317,42,603,NA,2026-02-09 17:03:22,"complete",1,0,9,9,0,0,0.49,"M_SKINNY_W_D.mp4",6,101,"skinny"
376,NA,NA,"Pre-Manip","interview",2026-02-09 19:36:31,1,1,1,"MOST",1,"56",2,1,"Musicien",2,6,4,77,8,450,35,580,NA,2026-02-09 19:46:11,"complete",1,0,9,9,0,0,1.25,"F_OW_W_D.mp4",6,1,"athletic"
376,NA,NA,"Pre-Manip","interview",2026-02-09 19:36:31,1,1,1,"MOST",1,"56",2,1,"Musicien",2,6,4,77,8,450,35,580,NA,2026-02-09 19:46:11,"complete",1,0,9,9,0,0,1.25,"F_OW_W_D.mp4",6,1,"average"
376,NA,NA,"Pre-Manip","interview",2026-02-09 19:36:31,1,1,1,"MOST",1,"56",2,1,"Musicien",2,6,4,77,8,450,35,580,NA,2026-02-09 19:46:11,"complete",1,0,9,9,0,0,1.25,"F_OW_W_D.mp4",6,101,"overweight"
376,NA,NA,"Pre-Manip","interview",2026-02-09 19:36:31,1,1,1,"MOST",1,"56",2,1,"Musicien",2,6,4,77,8,450,35,580,NA,2026-02-09 19:46:11,"complete",1,0,9,9,0,0,1.25,"F_OW_W_D.mp4",6,79,"obese"
376,NA,NA,"Pre-Manip","interview",2026-02-09 19:36:31,1,1,1,"MOST",1,"56",2,1,"Musicien",2,6,4,77,8,450,35,580,NA,2026-02-09 19:46:11,"complete",1,0,9,9,0,0,1.25,"F_OW_W_D.mp4",6,1,"thin"
376,NA,NA,"Pre-Manip","interview",2026-02-09 19:36:31,1,1,1,"MOST",1,"56",2,1,"Musicien",2,6,4,77,8,450,35,580,NA,2026-02-09 19:46:11,"complete",1,0,9,9,0,0,1.25,"F_OW_W_D.mp4",6,1,"skinny"
378,NA,NA,"Pre-Manip","interview",2026-02-09 19:56:54,1,1,1,"WEWI",1,"25",2,1,"Etudiant",1,4,3,26,1,532,32,598,NA,2026-02-09 20:06:52,"complete",1,0,9,9,0,0,1.92,"F_AVG_W_D.mp4",6,25,"athletic"
378,NA,NA,"Pre-Manip","interview",2026-02-09 19:56:54,1,1,1,"WEWI",1,"25",2,1,"Etudiant",1,4,3,26,1,532,32,598,NA,2026-02-09 20:06:52,"complete",1,0,9,9,0,0,1.92,"F_AVG_W_D.mp4",6,101,"average"
378,NA,NA,"Pre-Manip","interview",2026-02-09 19:56:54,1,1,1,"WEWI",1,"25",2,1,"Etudiant",1,4,3,26,1,532,32,598,NA,2026-02-09 20:06:52,"complete",1,0,9,9,0,0,1.92,"F_AVG_W_D.mp4",6,1,"overweight"
378,NA,NA,"Pre-Manip","interview",2026-02-09 19:56:54,1,1,1,"WEWI",1,"25",2,1,"Etudiant",1,4,3,26,1,532,32,598,NA,2026-02-09 20:06:52,"complete",1,0,9,9,0,0,1.92,"F_AVG_W_D.mp4",6,1,"obese"
378,NA,NA,"Pre-Manip","interview",2026-02-09 19:56:54,1,1,1,"WEWI",1,"25",2,1,"Etudiant",1,4,3,26,1,532,32,598,NA,2026-02-09 20:06:52,"complete",1,0,9,9,0,0,1.92,"F_AVG_W_D.mp4",6,53,"thin"
378,NA,NA,"Pre-Manip","interview",2026-02-09 19:56:54,1,1,1,"WEWI",1,"25",2,1,"Etudiant",1,4,3,26,1,532,32,598,NA,2026-02-09 20:06:52,"complete",1,0,9,9,0,0,1.92,"F_AVG_W_D.mp4",6,1,"skinny"
379,NA,NA,"Pre-Manip","interview",2026-02-09 20:14:15,1,1,1,"Esel",1,"47",1,1,"Animatrice seniors",2,5,20,48,6,380,46,505,NA,2026-02-09 20:22:41,"complete",1,0,9,9,0,0,1.02,"F_ATH_W_D.mp4",6,23,"athletic"
379,NA,NA,"Pre-Manip","interview",2026-02-09 20:14:15,1,1,1,"Esel",1,"47",1,1,"Animatrice seniors",2,5,20,48,6,380,46,505,NA,2026-02-09 20:22:41,"complete",1,0,9,9,0,0,1.02,"F_ATH_W_D.mp4",6,59,"average"
379,NA,NA,"Pre-Manip","interview",2026-02-09 20:14:15,1,1,1,"Esel",1,"47",1,1,"Animatrice seniors",2,5,20,48,6,380,46,505,NA,2026-02-09 20:22:41,"complete",1,0,9,9,0,0,1.02,"F_ATH_W_D.mp4",6,1,"overweight"
379,NA,NA,"Pre-Manip","interview",2026-02-09 20:14:15,1,1,1,"Esel",1,"47",1,1,"Animatrice seniors",2,5,20,48,6,380,46,505,NA,2026-02-09 20:22:41,"complete",1,0,9,9,0,0,1.02,"F_ATH_W_D.mp4",6,1,"obese"
379,NA,NA,"Pre-Manip","interview",2026-02-09 20:14:15,1,1,1,"Esel",1,"47",1,1,"Animatrice seniors",2,5,20,48,6,380,46,505,NA,2026-02-09 20:22:41,"complete",1,0,9,9,0,0,1.02,"F_ATH_W_D.mp4",6,15,"thin"
379,NA,NA,"Pre-Manip","interview",2026-02-09 20:14:15,1,1,1,"Esel",1,"47",1,1,"Animatrice seniors",2,5,20,48,6,380,46,505,NA,2026-02-09 20:22:41,"complete",1,0,9,9,0,0,1.02,"F_ATH_W_D.mp4",6,1,"skinny"
381,NA,NA,"Pre-Manip","interview",2026-02-09 21:25:07,1,1,1,"HUJE",1,"58",2,1,"Responsable Qualité",1,5,12,91,4,475,101,632,NA,2026-02-09 21:36:36,"complete",1,0,9,9,0,0,1,"M_THIN_W_D.mp4",6,5,"athletic"
381,NA,NA,"Pre-Manip","interview",2026-02-09 21:25:07,1,1,1,"HUJE",1,"58",2,1,"Responsable Qualité",1,5,12,91,4,475,101,632,NA,2026-02-09 21:36:36,"complete",1,0,9,9,0,0,1,"M_THIN_W_D.mp4",6,2,"average"
381,NA,NA,"Pre-Manip","interview",2026-02-09 21:25:07,1,1,1,"HUJE",1,"58",2,1,"Responsable Qualité",1,5,12,91,4,475,101,632,NA,2026-02-09 21:36:36,"complete",1,0,9,9,0,0,1,"M_THIN_W_D.mp4",6,1,"overweight"
381,NA,NA,"Pre-Manip","interview",2026-02-09 21:25:07,1,1,1,"HUJE",1,"58",2,1,"Responsable Qualité",1,5,12,91,4,475,101,632,NA,2026-02-09 21:36:36,"complete",1,0,9,9,0,0,1,"M_THIN_W_D.mp4",6,3,"obese"
381,NA,NA,"Pre-Manip","interview",2026-02-09 21:25:07,1,1,1,"HUJE",1,"58",2,1,"Responsable Qualité",1,5,12,91,4,475,101,632,NA,2026-02-09 21:36:36,"complete",1,0,9,9,0,0,1,"M_THIN_W_D.mp4",6,92,"thin"
381,NA,NA,"Pre-Manip","interview",2026-02-09 21:25:07,1,1,1,"HUJE",1,"58",2,1,"Responsable Qualité",1,5,12,91,4,475,101,632,NA,2026-02-09 21:36:36,"complete",1,0,9,9,0,0,1,"M_THIN_W_D.mp4",6,7,"skinny"
408,NA,NA,"Pre-Manip","interview",2026-02-10 08:32:42,1,1,1,"RABE",1,"53",1,1,"Cadre",1,3,4,26,6,916,46,1001,NA,2026-02-10 08:49:23,"complete",1,0,9,9,0,0,1.51,"F_THIN_W_D.mp4",6,101,"athletic"
408,NA,NA,"Pre-Manip","interview",2026-02-10 08:32:42,1,1,1,"RABE",1,"53",1,1,"Cadre",1,3,4,26,6,916,46,1001,NA,2026-02-10 08:49:23,"complete",1,0,9,9,0,0,1.51,"F_THIN_W_D.mp4",6,86,"average"
